Date,State,Confirmed,Recovered,Deceased,Other,Tested
2020-06-20,Andaman and Nicobar Islands,47,35,0,0,13320.0
2020-06-20,Andhra Pradesh,8452,4111,101,0,652377.0
2020-06-20,Arunachal Pradesh,135,15,0,0,18521.0
2020-06-20,Assam,5255,3203,9,3,273047.0
2020-06-20,Bihar,7503,5367,49,0,151148.0
2020-06-20,Chandigarh,404,316,6,0,6578.0
2020-06-20,Chhattisgarh,2134,1368,11,0,123983.0
2020-06-20,Delhi,56746,31294,2112,0,351909.0
2020-06-20,Dadra and Nagar Haveli and Daman and Diu,92,26,0,0,27617.0
2020-06-20,Goa,754,129,0,0,51404.0
2020-06-20,Gujarat,26737,18702,1639,0,319414.0
2020-06-20,Himachal Pradesh,656,405,7,13,62580.0
2020-06-20,Haryana,10223,5128,149,0,212430.0
2020-06-20,Jharkhand,2024,1404,11,0,120892.0
2020-06-20,Jammu and Kashmir,5834,3336,81,0,301209.0
2020-06-20,Karnataka,8697,5393,132,4,493893.0
2020-06-20,Kerala,3040,1566,22,2,178559.0
2020-06-20,Ladakh,836,117,1,0,12838.0
2020-06-20,Maharashtra,128205,64153,5984,14,756809.0
2020-06-20,Meghalaya,43,32,1,0,15346.0
2020-06-20,Manipur,777,232,0,0,32093.0
2020-06-20,Madhya Pradesh,11724,8880,501,0,290831.0
2020-06-20,Mizoram,140,9,0,0,8284.0
2020-06-20,Nagaland,201,138,0,0,9128.0
2020-06-20,Odisha,4856,3534,15,0,219774.0
2020-06-20,Punjab,3952,2678,98,0,235700.0
2020-06-20,Puducherry,338,131,7,0,12409.0
2020-06-20,Rajasthan,14537,11274,337,0,683017.0
2020-06-20,Sikkim,70,21,0,0,7183.0
2020-06-20,Telangana,7072,3506,203,0,53757.0
2020-06-20,Tamil Nadu,56845,31316,704,0,861211.0
2020-06-20,Tripura,1189,680,1,0,53905.0
2020-06-20,India,411750,228183,13277,51,6807226.0
2020-06-20,State Unassigned,9265,0,0,0,
2020-06-20,Uttar Pradesh,17135,10369,529,0,542972.0
2020-06-20,Uttarakhand,2301,1450,27,15,54512.0
2020-06-20,West Bengal,13531,7865,540,0,390942.0
2020-06-21,Andaman and Nicobar Islands,48,37,0,0,13434.0
2020-06-21,Andhra Pradesh,8929,4307,106,0,676828.0
2020-06-21,Arunachal Pradesh,139,21,0,0,19154.0
2020-06-21,Assam,5587,3405,9,3,288306.0
2020-06-21,Bihar,7665,5631,51,0,156926.0
2020-06-21,Chandigarh,406,316,6,0,6677.0
2020-06-21,Chhattisgarh,2255,1421,11,0,126246.0
2020-06-21,Delhi,59746,33013,2175,0,370014.0
2020-06-21,Dadra and Nagar Haveli and Daman and Diu,97,27,0,0,27839.0
2020-06-21,Goa,818,135,0,0,52301.0
2020-06-21,Gujarat,27317,19357,1664,0,324874.0
2020-06-21,Himachal Pradesh,673,417,7,13,64338.0
2020-06-21,Haryana,10635,5557,160,0,217797.0
2020-06-21,Jharkhand,2098,1406,11,0,121770.0
2020-06-21,Jammu and Kashmir,5956,3382,82,0,307638.0
2020-06-21,Karnataka,9150,5619,137,4,506765.0
2020-06-21,Kerala,3173,1659,22,2,183201.0
2020-06-21,Ladakh,837,134,1,0,12838.0
2020-06-21,Maharashtra,132075,65744,6170,14,775958.0
2020-06-21,Meghalaya,43,37,1,0,15346.0
2020-06-21,Manipur,841,250,0,0,35943.0
2020-06-21,Madhya Pradesh,11903,9015,515,0,296943.0
2020-06-21,Mizoram,141,9,0,0,8718.0
2020-06-21,Nagaland,211,141,0,0,9971.0
2020-06-21,Odisha,5160,3720,19,0,224402.0
2020-06-21,Punjab,4074,2700,99,0,240803.0
2020-06-21,Puducherry,366,140,8,0,12781.0
2020-06-21,Rajasthan,14930,11597,349,0,699126.0
2020-06-21,Sikkim,78,25,0,0,9354.0
2020-06-21,Telangana,7802,3731,210,0,57054.0
2020-06-21,Tamil Nadu,59377,32754,757,0,892612.0
2020-06-21,Tripura,1224,759,1,0,54983.0
2020-06-21,India,426901,237258,13703,51,6950493.0
2020-06-21,State Unassigned,9127,0,0,0,
2020-06-21,Uttar Pradesh,17731,10995,550,0,560697.0
2020-06-21,Uttarakhand,2344,1500,27,15,55819.0
2020-06-21,West Bengal,13945,8297,555,0,401491.0
2020-06-22,Andaman and Nicobar Islands,48,37,0,0,13511.0
2020-06-22,Andhra Pradesh,9372,4435,111,0,693548.0
2020-06-22,Arunachal Pradesh,148,22,0,0,19799.0
2020-06-22,Assam,5854,3566,9,3,301557.0
2020-06-22,Bihar,7893,5767,52,0,163476.0
2020-06-22,Chandigarh,411,322,6,0,6745.0
2020-06-22,Chhattisgarh,2302,1487,12,0,129731.0
2020-06-22,Delhi,62655,36602,2233,0,384696.0
2020-06-22,Dadra and Nagar Haveli and Daman and Diu,112,27,0,0,28364.0
2020-06-22,Goa,864,152,1,0,53050.0
2020-06-22,Gujarat,27880,19917,1685,0,329343.0
2020-06-22,Himachal Pradesh,727,429,7,13,65189.0
2020-06-22,Haryana,11025,5916,169,0,222948.0
2020-06-22,Jharkhand,2140,1469,11,0,124008.0
2020-06-22,Jammu and Kashmir,6088,3531,85,0,313687.0
2020-06-22,Karnataka,9399,5730,142,4,515969.0
2020-06-22,Kerala,3311,1747,22,2,185903.0
2020-06-22,Ladakh,847,136,1,0,13018.0
2020-06-22,Maharashtra,135796,67706,6283,14,789016.0
2020-06-22,Meghalaya,45,37,1,0,16296.0
2020-06-22,Manipur,898,250,0,0,38286.0
2020-06-22,Madhya Pradesh,12078,9215,521,0,302673.0
2020-06-22,Mizoram,142,12,0,0,9277.0
2020-06-22,Nagaland,280,141,0,0,10599.0
2020-06-22,Odisha,5303,3863,21,0,227860.0
2020-06-22,Punjab,4235,2825,101,0,246760.0
2020-06-22,Puducherry,383,149,8,0,13037.0
2020-06-22,Rajasthan,15232,11910,356,0,709592.0
2020-06-22,Sikkim,78,29,0,0,9449.0
2020-06-22,Telangana,8674,4005,217,0,60243.0
2020-06-22,Tamil Nadu,62087,34112,794,0,919204.0
2020-06-22,Tripura,1240,782,1,0,56035.0
2020-06-22,India,440461,248137,14015,51,7137716.0
2020-06-22,State Unassigned,7832,0,0,0,
2020-06-22,Uttar Pradesh,18322,11601,569,0,574304.0
2020-06-22,Uttarakhand,2402,1521,28,15,56724.0
2020-06-22,West Bengal,14358,8687,569,0,410854.0
2020-06-23,Andaman and Nicobar Islands,50,40,0,0,13723.0
2020-06-23,Andhra Pradesh,9834,4592,119,0,714187.0
2020-06-23,Arunachal Pradesh,158,38,0,0,20398.0
2020-06-23,Assam,6057,3763,9,3,323258.0
2020-06-23,Bihar,8050,6027,54,0,169401.0
2020-06-23,Chandigarh,418,322,6,0,6840.0
2020-06-23,Chhattisgarh,2385,1527,12,0,133753.0
2020-06-23,Delhi,66602,39313,2301,0,401648.0
2020-06-23,Dadra and Nagar Haveli and Daman and Diu,121,27,0,1,29072.0
2020-06-23,Goa,909,205,2,0,54781.0
2020-06-23,Gujarat,28429,20521,1711,0,334326.0
2020-06-23,Himachal Pradesh,775,432,7,13,67020.0
2020-06-23,Haryana,11520,6498,178,0,226951.0
2020-06-23,Jharkhand,2193,1520,11,0,126007.0
2020-06-23,Jammu and Kashmir,6236,3642,87,0,319664.0
2020-06-23,Karnataka,9721,6004,150,4,526538.0
2020-06-23,Kerala,3452,1807,23,2,192059.0
2020-06-23,Ladakh,932,148,1,0,13118.0
2020-06-23,Maharashtra,139010,69631,6531,15,804726.0
2020-06-23,Meghalaya,46,41,1,0,16637.0
2020-06-23,Manipur,921,258,0,0,40829.0
2020-06-23,Madhya Pradesh,12261,9335,525,0,307812.0
2020-06-23,Mizoram,142,19,0,0,9840.0
2020-06-23,Nagaland,330,141,0,0,11173.0
2020-06-23,Odisha,5470,3988,24,0,231356.0
2020-06-23,Punjab,4397,3047,105,0,255380.0
2020-06-23,Puducherry,402,165,9,0,13435.0
2020-06-23,Rajasthan,15627,12213,365,0,726077.0
2020-06-23,Sikkim,79,29,0,0,9594.0
2020-06-23,Telangana,9553,4224,220,0,63249.0
2020-06-23,Tamil Nadu,64603,35339,833,0,944352.0
2020-06-23,Tripura,1263,807,1,0,56901.0
2020-06-23,India,456117,258599,14483,55,7352911.0
2020-06-23,State Unassigned,8015,0,0,0,
2020-06-23,Uttar Pradesh,18893,12116,588,0,588186.0
2020-06-23,Uttarakhand,2535,1602,30,17,58338.0
2020-06-23,West Bengal,14728,9218,580,0,420277.0
2020-06-24,Andaman and Nicobar Islands,56,41,0,0,13994.0
2020-06-24,Andhra Pradesh,10331,4779,129,0,750234.0
2020-06-24,Arunachal Pradesh,160,38,1,0,20938.0
2020-06-24,Assam,6283,3959,9,3,336091.0
2020-06-24,Bihar,8273,6106,55,0,175103.0
2020-06-24,Chandigarh,420,322,6,0,6981.0
2020-06-24,Chhattisgarh,2419,1601,12,0,137400.0
2020-06-24,Delhi,70390,41437,2365,0,420707.0
2020-06-24,Dadra and Nagar Haveli and Daman and Diu,134,30,0,1,29403.0
2020-06-24,Goa,951,289,2,0,56925.0
2020-06-24,Gujarat,29001,21096,1736,0,340080.0
2020-06-24,Himachal Pradesh,806,466,7,13,68899.0
2020-06-24,Haryana,12010,6925,188,0,231673.0
2020-06-24,Jharkhand,2219,1575,12,0,128214.0
2020-06-24,Jammu and Kashmir,6422,3818,88,0,326430.0
2020-06-24,Karnataka,10118,6153,164,4,539247.0
2020-06-24,Kerala,3604,1888,23,2,197567.0
2020-06-24,Ladakh,932,274,1,0,13313.0
2020-06-24,Maharashtra,142899,73792,6739,15,826139.0
2020-06-24,Meghalaya,46,41,1,0,17115.0
2020-06-24,Manipur,970,328,0,0,43477.0
2020-06-24,Madhya Pradesh,12448,9473,534,0,314978.0
2020-06-24,Mizoram,145,24,0,0,10486.0
2020-06-24,Nagaland,347,148,0,0,11867.0
2020-06-24,Odisha,5752,4123,24,0,235627.0
2020-06-24,Punjab,4627,3099,113,0,260857.0
2020-06-24,Puducherry,461,176,9,0,13861.0
2020-06-24,Rajasthan,16009,12611,375,0,740855.0
2020-06-24,Sikkim,83,39,0,0,9849.0
2020-06-24,Telangana,10444,4361,225,0,67318.0
2020-06-24,Tamil Nadu,67468,37763,866,0,976431.0
2020-06-24,Tripura,1263,904,1,0,57753.0
2020-06-24,India,472985,271688,14907,55,7560782.0
2020-06-24,State Unassigned,8141,0,0,0,
2020-06-24,Uttar Pradesh,19557,12586,596,0,603390.0
2020-06-24,Uttarakhand,2623,1721,35,17,59616.0
2020-06-24,West Bengal,15173,9702,591,0,429766.0
2020-06-25,Andaman and Nicobar Islands,58,41,0,0,14277.0
2020-06-25,Andhra Pradesh,10884,4988,136,0,769319.0
2020-06-25,Arunachal Pradesh,172,42,1,0,21274.0
2020-06-25,Assam,6647,4034,9,3,351753.0
2020-06-25,Bihar,8488,6480,56,0,181737.0
2020-06-25,Chandigarh,423,329,6,0,7072.0
2020-06-25,Chhattisgarh,2456,1729,12,0,142090.0
2020-06-25,Delhi,73780,44765,2429,0,438012.0
2020-06-25,Dadra and Nagar Haveli and Daman and Diu,154,38,0,1,30188.0
2020-06-25,Goa,995,335,2,0,58584.0
2020-06-25,Gujarat,29578,21506,1754,0,345278.0
2020-06-25,Himachal Pradesh,839,474,8,13,71078.0
2020-06-25,Haryana,12463,7380,198,0,236898.0
2020-06-25,Jharkhand,2263,1605,12,0,131169.0
2020-06-25,Jammu and Kashmir,6549,3967,90,0,332445.0
2020-06-25,Karnataka,10560,6672,170,4,553325.0
2020-06-25,Kerala,3727,1941,23,2,203574.0
2020-06-25,Ladakh,941,358,1,0,13521.0
2020-06-25,Maharashtra,147741,77453,6931,15,850410.0
2020-06-25,Meghalaya,46,42,1,0,17591.0
2020-06-25,Manipur,1056,354,0,0,45253.0
2020-06-25,Madhya Pradesh,12595,9619,542,0,321595.0
2020-06-25,Mizoram,145,30,0,0,11672.0
2020-06-25,Nagaland,355,160,0,0,12546.0
2020-06-25,Odisha,5962,4291,24,0,239815.0
2020-06-25,Punjab,4769,3192,120,0,269037.0
2020-06-25,Puducherry,502,187,9,0,14267.0
2020-06-25,Rajasthan,16296,12840,379,0,757137.0
2020-06-25,Sikkim,85,39,0,0,10025.0
2020-06-25,Telangana,11364,4688,230,0,70934.0
2020-06-25,Tamil Nadu,70977,39999,911,0,1008974.0
2020-06-25,Tripura,1295,1026,1,0,59025.0
2020-06-25,India,491190,285671,15308,55,7776228.0
2020-06-25,State Unassigned,8493,0,0,0,
2020-06-25,Uttar Pradesh,20193,13119,611,0,620954.0
2020-06-25,Uttarakhand,2691,1758,36,17,61165.0
2020-06-25,West Bengal,15648,10190,606,0,439258.0
2020-06-26,Andaman and Nicobar Islands,72,43,0,0,14583.0
2020-06-26,Andhra Pradesh,11489,5196,146,0,791624.0
2020-06-26,Arunachal Pradesh,174,49,1,0,21890.0
2020-06-26,Assam,6920,4248,9,3,362713.0
2020-06-26,Bihar,8678,6669,56,0,189643.0
2020-06-26,Chandigarh,425,335,6,0,7201.0
2020-06-26,Chhattisgarh,2545,1885,13,0,144828.0
2020-06-26,Delhi,77240,47091,2492,0,459156.0
2020-06-26,Dadra and Nagar Haveli and Daman and Diu,169,50,0,1,30602.0
2020-06-26,Goa,1039,370,2,0,60350.0
2020-06-26,Gujarat,30158,22038,1772,0,351179.0
2020-06-26,Himachal Pradesh,864,494,8,13,72688.0
2020-06-26,Haryana,12884,8016,211,0,241941.0
2020-06-26,Jharkhand,2294,1647,12,0,133082.0
2020-06-26,Jammu and Kashmir,6762,4080,91,0,338903.0
2020-06-26,Karnataka,11005,6918,180,4,568058.0
2020-06-26,Kerala,3877,2006,23,2,209456.0
2020-06-26,Ladakh,946,467,1,0,13636.0
2020-06-26,Maharashtra,152765,79815,7106,15,873570.0
2020-06-26,Meghalaya,48,42,1,0,18103.0
2020-06-26,Manipur,1075,393,0,0,45253.0
2020-06-26,Madhya Pradesh,12798,9804,546,0,329079.0
2020-06-26,Mizoram,147,47,0,0,12753.0
2020-06-26,Nagaland,371,162,0,0,13085.0
2020-06-26,Odisha,6180,4422,24,0,244588.0
2020-06-26,Punjab,4957,3201,122,0,276919.0
2020-06-26,Puducherry,534,203,9,0,14689.0
2020-06-26,Rajasthan,16660,13062,380,0,770174.0
2020-06-26,Sikkim,87,39,0,0,10212.0
2020-06-26,Telangana,12349,4766,237,0,75308.0
2020-06-26,Tamil Nadu,74622,41357,957,0,1042649.0
2020-06-26,Tripura,1330,1062,1,0,60199.0
2020-06-26,India,509445,295917,15689,56,7996707.0
2020-06-26,State Unassigned,8123,0,0,0,
2020-06-26,Uttar Pradesh,20943,13583,630,0,642833.0
2020-06-26,Uttarakhand,2725,1822,37,18,62500.0
2020-06-26,West Bengal,16190,10535,616,0,448795.0
2020-06-27,Andaman and Nicobar Islands,72,43,0,0,14851.0
2020-06-27,Andhra Pradesh,12285,5480,157,0,816082.0
2020-06-27,Arunachal Pradesh,177,54,1,0,22623.0
2020-06-27,Assam,7166,4815,10,3,374519.0
2020-06-27,Bihar,8980,6930,58,0,198385.0
2020-06-27,Chandigarh,428,335,6,0,7342.0
2020-06-27,Chhattisgarh,2610,1937,13,0,152874.0
2020-06-27,Delhi,80188,49301,2558,0,478336.0
2020-06-27,Dadra and Nagar Haveli and Daman and Diu,184,56,0,1,31015.0
2020-06-27,Goa,1128,420,2,0,61687.0
2020-06-27,Gujarat,30773,22417,1790,0,357148.0
2020-06-27,Himachal Pradesh,894,501,8,13,74764.0
2020-06-27,Haryana,13427,8472,218,0,247139.0
2020-06-27,Jharkhand,2339,1724,12,0,135276.0
2020-06-27,Jammu and Kashmir,6966,4225,93,0,345426.0
2020-06-27,Karnataka,11923,7289,191,4,581635.0
2020-06-27,Kerala,4072,2108,23,2,215243.0
2020-06-27,Ladakh,960,554,1,0,13717.0
2020-06-27,Maharashtra,159133,84245,7273,15,900423.0
2020-06-27,Meghalaya,48,42,1,0,18288.0
2020-06-27,Manipur,1092,432,0,0,48220.0
2020-06-27,Madhya Pradesh,12965,9971,550,0,337041.0
2020-06-27,Mizoram,150,55,0,0,12846.0
2020-06-27,Nagaland,387,164,0,0,14217.0
2020-06-27,Odisha,6350,4606,25,0,249902.0
2020-06-27,Punjab,5056,3320,128,0,284431.0
2020-06-27,Puducherry,619,221,10,0,15225.0
2020-06-27,Rajasthan,16944,13367,391,0,784803.0
2020-06-27,Sikkim,87,49,0,0,10219.0
2020-06-27,Telangana,13436,4928,243,0,79231.0
2020-06-27,Tamil Nadu,78335,44094,1025,0,1077454.0
2020-06-27,Tripura,1339,1078,1,0,61194.0
2020-06-27,India,529587,310146,16103,56,8227802.0
2020-06-27,State Unassigned,8023,0,0,0,
2020-06-27,Uttar Pradesh,21549,14215,649,0,663096.0
2020-06-27,Uttarakhand,2791,1909,37,18,63960.0
2020-06-27,West Bengal,16711,10789,629,0,458343.0
2020-06-28,Andaman and Nicobar Islands,83,45,0,0,15094.0
2020-06-28,Andhra Pradesh,13098,5908,169,0,841860.0
2020-06-28,Arunachal Pradesh,182,60,1,0,23011.0
2020-06-28,Assam,7493,5089,11,3,385299.0
2020-06-28,Bihar,9224,7156,62,0,205832.0
2020-06-28,Chandigarh,431,336,6,0,7455.0
2020-06-28,Chhattisgarh,2694,2062,13,0,154526.0
2020-06-28,Delhi,83077,52607,2623,0,498416.0
2020-06-28,Dadra and Nagar Haveli and Daman and Diu,188,69,0,1,31321.0
2020-06-28,Goa,1198,478,3,0,62945.0
2020-06-28,Gujarat,31397,22808,1809,0,363306.0
2020-06-28,Himachal Pradesh,916,518,8,13,76556.0
2020-06-28,Haryana,13829,8917,223,0,252356.0
2020-06-28,Jharkhand,2364,1793,12,0,137438.0
2020-06-28,Jammu and Kashmir,7093,4316,94,0,351865.0
2020-06-28,Karnataka,13190,7509,207,4,595470.0
2020-06-28,Kerala,4190,2150,23,2,220821.0
2020-06-28,Ladakh,963,586,1,0,13717.0
2020-06-28,Maharashtra,164626,86575,7429,15,926934.0
2020-06-28,Meghalaya,50,42,1,0,18441.0
2020-06-28,Manipur,1185,455,0,0,48220.0
2020-06-28,Madhya Pradesh,13186,10084,557,0,344836.0
2020-06-28,Mizoram,151,55,0,0,13012.0
2020-06-28,Nagaland,415,164,0,0,15240.0
2020-06-28,Odisha,6614,4743,28,0,255809.0
2020-06-28,Punjab,5216,3526,133,0,289923.0
2020-06-28,Puducherry,648,252,11,0,15892.0
2020-06-28,Rajasthan,17271,13611,399,0,800214.0
2020-06-28,Sikkim,88,49,0,0,10364.0
2020-06-28,Telangana,14419,5172,247,0,82458.0
2020-06-28,Tamil Nadu,82275,45537,1079,0,1110402.0
2020-06-28,Tripura,1351,1086,1,0,62278.0
2020-06-28,India,549197,321777,16487,56,8398362.0
2020-06-28,State Unassigned,7839,0,0,0,
2020-06-28,Uttar Pradesh,22147,14808,660,0,684296.0
2020-06-28,Uttarakhand,2823,2018,38,18,64984.0
2020-06-28,West Bengal,17283,11193,639,0,468906.0
2020-06-29,Andaman and Nicobar Islands,90,45,0,0,15410.0
2020-06-29,Andhra Pradesh,13891,6232,180,0,872076.0
2020-06-29,Arunachal Pradesh,187,61,1,0,23709.0
2020-06-29,Assam,7795,5334,11,3,399393.0
2020-06-29,Bihar,9618,7374,63,0,212659.0
2020-06-29,Chandigarh,434,349,6,0,7548.0
2020-06-29,Chhattisgarh,2795,2150,13,0,156386.0
2020-06-29,Delhi,85161,56235,2680,0,514573.0
2020-06-29,Dadra and Nagar Haveli and Daman and Diu,203,75,0,1,31602.0
2020-06-29,Goa,1251,524,3,0,64375.0
2020-06-29,Gujarat,32023,23248,1828,0,367739.0
2020-06-29,Himachal Pradesh,942,556,8,13,77384.0
2020-06-29,Haryana,14210,9502,232,0,260341.0
2020-06-29,Jharkhand,2426,1849,15,0,139907.0
2020-06-29,Jammu and Kashmir,7237,4585,95,0,358530.0
2020-06-29,Karnataka,14295,7685,226,4,605159.0
2020-06-29,Kerala,4312,2229,24,2,224737.0
2020-06-29,Ladakh,964,616,1,0,13886.0
2020-06-29,Maharashtra,169883,88960,7610,15,946518.0
2020-06-29,Meghalaya,51,42,1,0,18707.0
2020-06-29,Manipur,1227,494,0,0,49882.0
2020-06-29,Madhya Pradesh,13370,10199,564,0,353612.0
2020-06-29,Mizoram,151,61,0,0,13072.0
2020-06-29,Nagaland,451,168,0,0,15905.0
2020-06-29,Odisha,6859,4946,30,0,260428.0
2020-06-29,Punjab,5418,3764,138,0,294448.0
2020-06-29,Puducherry,690,262,11,0,16479.0
2020-06-29,Rajasthan,17660,13921,405,0,809777.0
2020-06-29,Sikkim,88,49,0,0,10440.0
2020-06-29,Telangana,15394,5582,253,0,85106.0
2020-06-29,Tamil Nadu,86224,47749,1141,0,1140441.0
2020-06-29,Tripura,1385,1092,1,0,63364.0
2020-06-29,India,567536,335274,16904,60,8608654.0
2020-06-29,State Unassigned,7285,0,0,0,
2020-06-29,Uttar Pradesh,22828,15506,672,0,707839.0
2020-06-29,Uttarakhand,2831,2111,39,22,66396.0
2020-06-29,West Bengal,17907,11719,653,0,478419.0
2020-06-30,Andaman and Nicobar Islands,97,45,0,0,15709.0
2020-06-30,Andhra Pradesh,14595,6511,187,0,890190.0
2020-06-30,Arunachal Pradesh,191,62,1,0,24237.0
2020-06-30,Assam,8408,5648,12,3,412214.0
2020-06-30,Bihar,9988,7544,68,0,220890.0
2020-06-30,Chandigarh,440,364,6,0,7689.0
2020-06-30,Chhattisgarh,2858,2250,13,0,160650.0
2020-06-30,Delhi,87360,58348,2742,0,531752.0
2020-06-30,Dadra and Nagar Haveli and Daman and Diu,213,82,0,1,32031.0
2020-06-30,Goa,1315,596,3,0,66491.0
2020-06-30,Gujarat,32643,23670,1847,0,373613.0
2020-06-30,Himachal Pradesh,953,575,9,13,79499.0
2020-06-30,Haryana,14548,9972,236,0,264203.0
2020-06-30,Jharkhand,2490,1884,15,0,142641.0
2020-06-30,Jammu and Kashmir,7497,4722,101,0,365058.0
2020-06-30,Karnataka,15242,7920,246,4,620747.0
2020-06-30,Kerala,4443,2304,25,2,231570.0
2020-06-30,Ladakh,973,648,1,0,13886.0
2020-06-30,Maharashtra,174761,90911,7855,16,970161.0
2020-06-30,Meghalaya,53,42,1,0,19294.0
2020-06-30,Manipur,1234,553,0,0,49882.0
2020-06-30,Madhya Pradesh,13593,10395,572,0,365467.0
2020-06-30,Mizoram,160,122,0,0,13746.0
2020-06-30,Nagaland,459,168,0,0,16563.0
2020-06-30,Odisha,7065,5189,32,0,265431.0
2020-06-30,Punjab,5568,3867,144,0,301830.0
2020-06-30,Puducherry,714,272,12,0,17281.0
2020-06-30,Rajasthan,18008,14220,413,0,824213.0
2020-06-30,Sikkim,88,50,0,0,10535.0
2020-06-30,Telangana,16339,7294,260,0,88563.0
2020-06-30,Tamil Nadu,90167,50074,1201,0,1170683.0
2020-06-30,Tripura,1393,1092,1,0,64478.0
2020-06-30,India,585792,347839,17409,66,8826585.0
2020-06-30,State Unassigned,7004,0,0,0,
2020-06-30,Uttar Pradesh,23492,16084,697,0,727793.0
2020-06-30,Uttarakhand,2881,2231,41,27,69024.0
2020-06-30,West Bengal,18559,12130,668,0,488038.0
2020-07-01,Andaman and Nicobar Islands,100,50,0,0,15982.0
2020-07-01,Andhra Pradesh,15252,6988,193,0,918429.0
2020-07-01,Arunachal Pradesh,195,66,1,0,24856.0
2020-07-01,Assam,8956,5832,12,3,419878.0
2020-07-01,Bihar,10204,7811,73,0,228689.0
2020-07-01,Chandigarh,446,367,6,0,7792.0
2020-07-01,Chhattisgarh,2940,2303,14,0,163662.0
2020-07-01,Delhi,89802,59992,2803,0,551708.0
2020-07-01,Dadra and Nagar Haveli and Daman and Diu,229,109,0,1,32435.0
2020-07-01,Goa,1387,670,4,0,67822.0
2020-07-01,Gujarat,33318,24038,1868,0,380640.0
2020-07-01,Himachal Pradesh,979,617,9,13,81516.0
2020-07-01,Haryana,14941,10499,240,0,269726.0
2020-07-01,Jharkhand,2525,1931,15,0,145692.0
2020-07-01,Jammu and Kashmir,7695,4856,105,0,371486.0
2020-07-01,Karnataka,16514,8065,253,4,637417.0
2020-07-01,Kerala,4594,2436,26,2,239017.0
2020-07-01,Ladakh,990,694,1,0,14076.0
2020-07-01,Maharashtra,180298,93154,8053,16,995343.0
2020-07-01,Meghalaya,55,42,1,0,19494.0
2020-07-01,Manipur,1260,579,0,0,49882.0
2020-07-01,Madhya Pradesh,13861,10655,581,0,372811.0
2020-07-01,Mizoram,160,123,0,0,13886.0
2020-07-01,Nagaland,501,182,0,0,17177.0
2020-07-01,Odisha,7316,5353,33,0,270678.0
2020-07-01,Punjab,5668,3989,149,0,308998.0
2020-07-01,Puducherry,739,301,12,0,18092.0
2020-07-01,Rajasthan,18312,14574,421,0,839370.0
2020-07-01,Sikkim,89,52,0,0,10723.0
2020-07-01,Telangana,17357,8082,267,0,92797.0
2020-07-01,Tamil Nadu,94049,52926,1264,0,1202204.0
2020-07-01,Tripura,1401,1093,1,0,65549.0
2020-07-01,India,605221,359903,17847,66,9056173.0
2020-07-01,State Unassigned,6915,0,0,0,
2020-07-01,Uttar Pradesh,24056,16629,718,0,758915.0
2020-07-01,Uttarakhand,2947,2317,41,27,70032.0
2020-07-01,West Bengal,19170,12528,683,0,497596.0
2020-07-02,Andaman and Nicobar Islands,109,51,0,0,16278.0
2020-07-02,Andhra Pradesh,16097,7313,198,0,932713.0
2020-07-02,Arunachal Pradesh,232,71,1,0,25440.0
2020-07-02,Assam,9435,6107,14,3,428866.0
2020-07-02,Bihar,10682,7994,78,0,235980.0
2020-07-02,Chandigarh,450,389,6,0,7938.0
2020-07-02,Chhattisgarh,3013,2362,14,0,166656.0
2020-07-02,Delhi,92175,63007,2864,0,572530.0
2020-07-02,Dadra and Nagar Haveli and Daman and Diu,254,112,0,1,32834.0
2020-07-02,Goa,1482,734,4,0,70738.0
2020-07-02,Gujarat,33999,24601,1887,0,388065.0
2020-07-02,Himachal Pradesh,1014,632,9,13,83553.0
2020-07-02,Haryana,15509,11019,251,0,277031.0
2020-07-02,Jharkhand,2585,1988,15,0,148738.0
2020-07-02,Jammu and Kashmir,7849,4974,115,0,377961.0
2020-07-02,Karnataka,18016,8336,272,4,653627.0
2020-07-02,Kerala,4754,2638,26,2,246799.0
2020-07-02,Ladakh,991,729,1,0,14272.0
2020-07-02,Maharashtra,186626,101172,8178,16,1023296.0
2020-07-02,Meghalaya,58,43,1,0,19732.0
2020-07-02,Manipur,1279,616,0,0,53030.0
2020-07-02,Madhya Pradesh,14106,10815,589,0,380655.0
2020-07-02,Mizoram,162,126,0,0,13931.0
2020-07-02,Nagaland,535,197,0,0,17887.0
2020-07-02,Odisha,7545,5502,35,0,274672.0
2020-07-02,Punjab,5784,4144,152,0,317802.0
2020-07-02,Puducherry,802,331,12,0,18791.0
2020-07-02,Rajasthan,18662,14948,430,0,854274.0
2020-07-02,Sikkim,101,52,0,0,10900.0
2020-07-02,Telangana,18570,9069,275,0,98153.0
2020-07-02,Tamil Nadu,98392,56021,1321,0,1235692.0
2020-07-02,Tripura,1440,1146,1,0,67255.0
2020-07-02,India,627168,379902,18225,66,9297749.0
2020-07-02,State Unassigned,6832,0,0,0,
2020-07-02,Uttar Pradesh,24825,17221,735,0,781584.0
2020-07-02,Uttarakhand,2984,2405,42,27,72104.0
2020-07-02,West Bengal,19819,13037,699,0,508001.0
2020-07-03,Andaman and Nicobar Islands,116,54,0,0,16626.0
2020-07-03,Andhra Pradesh,16934,7632,206,0,971611.0
2020-07-03,Arunachal Pradesh,252,75,1,0,25917.0
2020-07-03,Assam,9800,6328,14,3,438882.0
2020-07-03,Bihar,11108,8211,84,0,243167.0
2020-07-03,Chandigarh,454,393,6,0,8074.0
