Date,State,District,Confirmed,Recovered,Deceased,Other,Tested
2020-08-22,Arunachal Pradesh,Tirap,92,76,0,0,5279.0
2020-08-22,Arunachal Pradesh,Upper Dibang Valley,1,0,0,0,
2020-08-22,Arunachal Pradesh,Upper Siang,34,30,0,0,1500.0
2020-08-22,Arunachal Pradesh,Upper Subansiri,118,4,0,0,2457.0
2020-08-22,Arunachal Pradesh,West Kameng,267,91,2,0,5880.0
2020-08-22,Arunachal Pradesh,West Siang,103,50,0,0,2885.0
2020-08-22,Assam,Airport Quarantine,13,13,0,0,
2020-08-22,Assam,Baksa,487,447,2,0,
2020-08-22,Assam,Barpeta,1121,1024,3,0,
2020-08-22,Assam,Biswanath,467,379,0,0,
2020-08-22,Assam,Bongaigaon,1113,834,2,0,
2020-08-22,Assam,Cachar,4574,1498,21,0,
2020-08-22,Assam,Charaideo,113,105,1,0,
2020-08-22,Assam,Chirang,280,219,0,0,
2020-08-22,Assam,Darrang,1967,1730,8,0,
2020-08-22,Assam,Dhemaji,502,440,1,0,
2020-08-22,Assam,Dhubri,1723,1215,3,0,
2020-08-22,Assam,Dibrugarh,5347,2409,31,0,64045.0
2020-08-22,Assam,Dima Hasao,237,199,0,0,
2020-08-22,Assam,Goalpara,658,568,1,0,
2020-08-22,Assam,Golaghat,2387,1656,4,0,
2020-08-22,Assam,Hailakandi,1387,1116,6,0,
2020-08-22,Assam,Hojai,1345,1160,1,0,
2020-08-22,Assam,Jorhat,3600,1752,11,0,
2020-08-22,Assam,Kamrup,3973,2074,17,0,
2020-08-22,Assam,Kamrup Metropolitan,24378,14599,58,0,
2020-08-22,Assam,Karbi Anglong,632,552,6,0,
2020-08-22,Assam,Karimganj,1025,955,14,0,
2020-08-22,Assam,Kokrajhar,408,353,5,0,
2020-08-22,Assam,Lakhimpur,1266,1135,1,0,
2020-08-22,Assam,Majuli,165,80,0,0,
2020-08-22,Assam,Morigaon,638,557,2,0,
2020-08-22,Assam,Nagaon,4040,2506,6,0,
2020-08-22,Assam,Nalbari,948,828,3,0,
2020-08-22,Assam,Other State,1,1,0,0,
2020-08-22,Assam,Sivasagar,529,473,3,0,
2020-08-22,Assam,Sonitpur,2351,1727,4,0,
2020-08-22,Assam,South Salmara Mankachar,51,47,0,0,
2020-08-22,Assam,Tinsukia,3366,1798,18,0,
2020-08-22,Assam,Udalguri,758,666,2,0,20289.0
2020-08-22,Assam,Unknown,17580,22490,0,3,
2020-08-22,Assam,West Karbi Anglong,39,37,0,0,
2020-08-22,Bihar,Araria,2341,1549,10,0,50781.0
2020-08-22,Bihar,Arwal,1183,922,5,0,25900.0
2020-08-22,Bihar,Aurangabad,2336,1804,6,0,11335.0
2020-08-22,Bihar,Banka,1476,1201,5,0,46560.0
2020-08-22,Bihar,Begusarai,4673,3654,17,0,83426.0
2020-08-22,Bihar,Bhagalpur,4701,3878,47,0,60502.0
2020-08-22,Bihar,Bhojpur,3151,2579,21,0,64812.0
2020-08-22,Bihar,Buxar,2703,2254,7,0,66855.0
2020-08-22,Bihar,Darbhanga,2019,1418,15,0,59700.0
2020-08-22,Bihar,East Champaran,4381,3020,23,0,102971.0
2020-08-22,Bihar,Gaya,4096,3473,42,0,113000.0
2020-08-22,Bihar,Gopalganj,2296,1844,2,0,43500.0
2020-08-22,Bihar,Jamui,1401,1229,6,0,41603.0
2020-08-22,Bihar,Jehanabad,2099,1550,7,0,58145.0
2020-08-22,Bihar,Kaimur,1175,1011,9,0,48689.0
2020-08-22,Bihar,Katihar,4091,3115,5,0,101351.0
2020-08-22,Bihar,Khagaria,2130,1836,8,0,41817.0
2020-08-22,Bihar,Kishanganj,1668,1295,6,0,29807.0
2020-08-22,Bihar,Lakhisarai,1582,1229,4,0,26266.0
2020-08-22,Bihar,Madhepura,1764,1299,5,0,55105.0
2020-08-22,Bihar,Madhubani,3803,2459,4,0,76012.0
2020-08-22,Bihar,Munger,2211,1759,28,0,34056.0
2020-08-22,Bihar,Muzaffarpur,5094,3824,25,0,61587.0
2020-08-22,Bihar,Nalanda,4223,3528,25,0,70923.0
2020-08-22,Bihar,Nawada,2006,1752,12,0,60004.0
2020-08-22,Bihar,Patna,18683,15572,116,0,112756.0
2020-08-22,Bihar,Purnia,3384,2676,4,0,79406.0
2020-08-22,Bihar,Rohtas,4029,3396,28,0,14949.0
2020-08-22,Bihar,Saharsa,2723,1949,1,0,62601.0
2020-08-22,Bihar,Samastipur,2946,2503,15,0,42100.0
2020-08-22,Bihar,Saran,3827,2941,22,0,33614.0
2020-08-22,Bihar,Sheikhpura,1592,1232,3,0,28542.0
2020-08-22,Bihar,Sheohar,632,512,1,0,9297.0
2020-08-22,Bihar,Sitamarhi,2365,1805,8,0,65565.0
2020-08-22,Bihar,Siwan,2781,2327,13,0,65768.0
2020-08-22,Bihar,Supaul,2073,1706,7,0,47697.0
2020-08-22,Bihar,Vaishali,3170,2762,24,1,63441.0
2020-08-22,Bihar,West Champaran,3101,2509,15,0,58176.0
2020-08-22,Chandigarh,Chandigarh,2776,1471,33,2,24693.0
2020-08-22,Chhattisgarh,Balod,265,140,0,0,2749.0
2020-08-22,Chhattisgarh,Baloda Bazar,601,469,3,0,3816.0
2020-08-22,Chhattisgarh,Balrampur,259,247,0,0,2276.0
2020-08-22,Chhattisgarh,Bametara,213,199,2,0,3113.0
2020-08-22,Chhattisgarh,Bastar,482,279,2,0,4522.0
2020-08-22,Chhattisgarh,Bijapur,191,92,1,0,1239.0
2020-08-22,Chhattisgarh,Bilaspur,1234,894,8,0,9823.0
2020-08-22,Chhattisgarh,Dakshin Bastar Dantewada,236,156,2,0,1168.0
2020-08-22,Chhattisgarh,Dhamtari,124,68,1,0,1501.0
2020-08-22,Chhattisgarh,Durg,2089,925,26,0,5020.0
2020-08-22,Chhattisgarh,Gariaband,219,124,1,0,2096.0
2020-08-22,Chhattisgarh,Gaurela Pendra Marwahi,33,33,0,0,273.0
2020-08-22,Chhattisgarh,Janjgir Champa,717,568,6,0,4016.0
2020-08-22,Chhattisgarh,Jashpur,374,293,0,0,2542.0
2020-08-22,Chhattisgarh,Kabeerdham,284,236,0,0,2829.0
2020-08-22,Chhattisgarh,Kondagaon,242,114,0,0,1607.0
2020-08-22,Chhattisgarh,Korba,578,433,2,0,10034.0
2020-08-22,Chhattisgarh,Koriya,289,152,3,0,2689.0
2020-08-22,Chhattisgarh,Mahasamund,303,223,5,0,2183.0
2020-08-22,Chhattisgarh,Mungeli,204,184,0,0,2922.0
2020-08-22,Chhattisgarh,Narayanpur,342,297,0,0,804.0
2020-08-22,Chhattisgarh,Other State,34,11,5,0,
2020-08-22,Chhattisgarh,Raigarh,898,459,7,0,5084.0
2020-08-22,Chhattisgarh,Raipur,7125,3893,102,0,12704.0
2020-08-22,Chhattisgarh,Rajnandgaon,1459,1118,8,0,5571.0
2020-08-22,Chhattisgarh,Sukma,356,101,0,0,1723.0
2020-08-22,Chhattisgarh,Surajpur,163,103,1,0,1830.0
2020-08-22,Chhattisgarh,Surguja,415,290,4,0,2008.0
2020-08-22,Chhattisgarh,Uttar Bastar Kanker,485,293,1,0,2051.0
2020-08-22,Delhi,Delhi,160016,144138,4284,0,1412363.0
2020-08-22,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,986,751,1,5,31446.0
2020-08-22,Dadra and Nagar Haveli and Daman and Diu,Daman,955,811,1,8,13776.0
2020-08-22,Dadra and Nagar Haveli and Daman and Diu,Diu,182,140,0,9,6063.0
2020-08-22,Goa,North Goa,2334,617,48,0,
2020-08-22,Goa,Other State,195,188,0,0,
2020-08-22,Goa,South Goa,3226,1179,92,0,
2020-08-22,Goa,Unknown,8035,8035,0,0,
2020-08-22,Gujarat,Ahmedabad,30020,24932,1680,0,588890.0
2020-08-22,Gujarat,Amreli,1074,665,14,0,25854.0
2020-08-22,Gujarat,Anand,697,623,15,0,21777.0
2020-08-22,Gujarat,Aravalli,373,299,24,0,15701.0
2020-08-22,Gujarat,Banaskantha,978,946,17,0,32855.0
2020-08-22,Gujarat,Bharuch,1354,1014,11,0,23515.0
2020-08-22,Gujarat,Bhavnagar,2365,1943,39,0,50193.0
2020-08-22,Gujarat,Botad,432,334,5,0,12349.0
2020-08-22,Gujarat,Chhota Udaipur,249,214,2,0,15711.0
2020-08-22,Gujarat,Dahod,1052,678,5,0,27006.0
2020-08-22,Gujarat,Dang,41,31,0,0,4775.0
2020-08-22,Gujarat,Devbhumi Dwarka,163,74,4,0,13542.0
2020-08-22,Gujarat,Gandhinagar,2124,1810,50,0,29472.0
2020-08-22,Gujarat,Gir Somnath,814,658,8,0,17691.0
2020-08-22,Gujarat,Jamnagar,1835,1411,24,0,44462.0
2020-08-22,Gujarat,Junagadh,1509,1222,24,0,38561.0
2020-08-22,Gujarat,Kheda,870,771,16,0,26358.0
2020-08-22,Gujarat,Kutch,1081,717,29,0,25977.0
2020-08-22,Gujarat,Mahisagar,525,425,2,0,17378.0
2020-08-22,Gujarat,Mehsana,1418,828,27,0,24136.0
2020-08-22,Gujarat,Morbi,738,489,13,0,16678.0
2020-08-22,Gujarat,Narmada,535,472,0,0,13511.0
2020-08-22,Gujarat,Navsari,796,691,6,0,19587.0
2020-08-22,Gujarat,Other State,162,113,2,0,108.0
2020-08-22,Gujarat,Panchmahal,1162,614,17,0,22196.0
2020-08-22,Gujarat,Patan,866,788,37,0,21935.0
2020-08-22,Gujarat,Porbandar,255,185,4,0,12362.0
2020-08-22,Gujarat,Rajkot,3852,2193,75,0,67737.0
2020-08-22,Gujarat,Sabarkantha,638,523,8,0,23952.0
2020-08-22,Gujarat,Surat,18373,15400,586,0,284130.0
2020-08-22,Gujarat,Surendranagar,1093,779,10,0,29269.0
2020-08-22,Gujarat,Tapi,243,221,3,0,15112.0
2020-08-22,Gujarat,Vadodara,7077,5475,115,0,92133.0
2020-08-22,Gujarat,Valsad,914,819,9,0,19324.0
2020-08-22,Himachal Pradesh,Bilaspur,263,141,0,0,9173.0
2020-08-22,Himachal Pradesh,Chamba,346,250,3,1,11131.0
2020-08-22,Himachal Pradesh,Hamirpur,461,377,4,0,19616.0
2020-08-22,Himachal Pradesh,Kangra,669,536,6,2,41103.0
2020-08-22,Himachal Pradesh,Kinnaur,73,50,0,0,2875.0
2020-08-22,Himachal Pradesh,Kullu,253,86,0,1,8676.0
2020-08-22,Himachal Pradesh,Lahaul and Spiti,7,4,0,0,520.0
2020-08-22,Himachal Pradesh,Mandi,384,236,7,0,15182.0
2020-08-22,Himachal Pradesh,Shimla,266,214,2,1,15301.0
2020-08-22,Himachal Pradesh,Sirmaur,585,443,1,7,16923.0
2020-08-22,Himachal Pradesh,Solan,1230,728,5,34,30568.0
2020-08-22,Himachal Pradesh,Una,358,276,0,0,18371.0
2020-08-22,Haryana,Ambala,3051,2600,24,0,22379.0
2020-08-22,Haryana,Bhiwani,1109,931,9,0,12740.0
2020-08-22,Haryana,Charkhi Dadri,266,165,1,0,5992.0
2020-08-22,Haryana,Faridabad,11627,10777,160,0,110695.0
2020-08-22,Haryana,Fatehabad,657,492,4,0,9565.0
2020-08-22,Haryana,Gurugram,10872,9923,131,0,147088.0
2020-08-22,Haryana,Hisar,1551,1216,12,0,18493.0
2020-08-22,Haryana,Jhajjar,1052,952,15,0,14083.0
2020-08-22,Haryana,Jind,448,337,8,0,11157.0
2020-08-22,Haryana,Kaithal,647,395,4,0,11687.0
2020-08-22,Haryana,Karnal,2037,1342,22,0,23486.0
2020-08-22,Haryana,Kurukshetra,1218,736,23,0,15094.0
2020-08-22,Haryana,Mahendragarh,1364,937,1,0,
2020-08-22,Haryana,Nuh,664,605,13,0,9767.0
2020-08-22,Haryana,Palwal,1382,1265,11,0,10929.0
2020-08-22,Haryana,Panchkula,1536,987,10,0,26152.0
2020-08-22,Haryana,Panipat,2696,1764,38,0,11853.0
2020-08-22,Haryana,Rewari,2915,2424,16,0,8758.0
2020-08-22,Haryana,Rohtak,2476,1879,27,0,25894.0
2020-08-22,Haryana,Sirsa,911,471,10,0,11784.0
2020-08-22,Haryana,Sonipat,3716,3335,41,0,34165.0
2020-08-22,Haryana,Yamunanagar,1095,480,17,0,11242.0
2020-08-22,Jharkhand,Bokaro,913,579,9,0,11798.0
2020-08-22,Jharkhand,Chatra,496,372,1,0,
2020-08-22,Jharkhand,Deoghar,1032,910,10,0,6951.0
2020-08-22,Jharkhand,Dhanbad,2412,1608,25,0,
2020-08-22,Jharkhand,Dumka,309,183,0,0,5400.0
2020-08-22,Jharkhand,East Singhbhum,4973,2479,128,0,
2020-08-22,Jharkhand,Garhwa,831,711,5,0,
2020-08-22,Jharkhand,Giridih,1261,1121,7,0,11132.0
2020-08-22,Jharkhand,Godda,689,610,3,0,10980.0
2020-08-22,Jharkhand,Gumla,648,476,2,0,
2020-08-22,Jharkhand,Hazaribagh,1241,963,18,0,
2020-08-22,Jharkhand,Jamtara,259,168,0,0,2880.0
2020-08-22,Jharkhand,Khunti,521,329,2,0,3852.0
2020-08-22,Jharkhand,Koderma,938,689,9,0,
2020-08-22,Jharkhand,Latehar,709,430,1,0,
2020-08-22,Jharkhand,Lohardaga,454,347,2,0,7526.0
2020-08-22,Jharkhand,Pakur,418,313,0,0,6429.0
2020-08-22,Jharkhand,Palamu,1332,929,5,0,
2020-08-22,Jharkhand,Ramgarh,942,600,9,0,
2020-08-22,Jharkhand,Ranchi,5691,3318,50,0,
2020-08-22,Jharkhand,Sahibganj,490,275,7,0,5029.0
2020-08-22,Jharkhand,Saraikela-Kharsawan,730,396,4,0,
2020-08-22,Jharkhand,Simdega,850,688,4,0,
2020-08-22,Jharkhand,West Singhbhum,964,692,9,0,
2020-08-22,Jammu and Kashmir,Anantnag,2040,1567,45,0,
2020-08-22,Jammu and Kashmir,Bandipora,1794,936,23,0,
2020-08-22,Jammu and Kashmir,Baramulla,2606,1950,93,0,
2020-08-22,Jammu and Kashmir,Budgam,2089,1470,52,0,
2020-08-22,Jammu and Kashmir,Doda,368,308,2,0,
2020-08-22,Jammu and Kashmir,Ganderbal,1145,555,14,0,
2020-08-22,Jammu and Kashmir,Jammu,2262,1599,30,0,
2020-08-22,Jammu and Kashmir,Kathua,718,594,1,0,
2020-08-22,Jammu and Kashmir,Kishtwar,191,170,1,0,
2020-08-22,Jammu and Kashmir,Kulgam,1812,1555,31,0,
2020-08-22,Jammu and Kashmir,Kupwara,1780,1208,41,0,
2020-08-22,Jammu and Kashmir,Pulwama,2278,1798,43,0,31881.0
2020-08-22,Jammu and Kashmir,Punch,343,276,3,0,
2020-08-22,Jammu and Kashmir,Rajouri,808,741,3,0,
2020-08-22,Jammu and Kashmir,Ramban,634,608,1,0,
2020-08-22,Jammu and Kashmir,Reasi,349,153,0,0,
2020-08-22,Jammu and Kashmir,Samba,616,431,2,0,
2020-08-22,Jammu and Kashmir,Shopiyan,1622,1488,27,0,
2020-08-22,Jammu and Kashmir,Srinagar,7821,6378,194,0,
2020-08-22,Jammu and Kashmir,Udhampur,705,613,2,0,
2020-08-22,Karnataka,Bagalkote,5060,4151,57,0,10663.0
2020-08-22,Karnataka,Ballari,17273,10998,211,0,99685.0
2020-08-22,Karnataka,Belagavi,9793,5674,154,0,76735.0
2020-08-22,Karnataka,Bengaluru Rural,3941,3271,21,0,23438.0
2020-08-22,Karnataka,Bengaluru Urban,105749,69861,1663,1,651027.0
2020-08-22,Karnataka,Bidar,4031,3145,127,4,57397.0
2020-08-22,Karnataka,Chamarajanagara,2023,1457,26,8,5156.0
2020-08-22,Karnataka,Chikkaballapura,3308,2675,53,1,15089.0
2020-08-22,Karnataka,Chikkamagaluru,2820,1792,56,0,5467.0
2020-08-22,Karnataka,Chitradurga,1854,1284,14,0,4393.0
2020-08-22,Karnataka,Dakshina Kannada,10137,7504,303,2,82278.0
2020-08-22,Karnataka,Davanagere,6785,4737,153,0,17483.0
2020-08-22,Karnataka,Dharwad,9051,6355,268,0,63636.0
2020-08-22,Karnataka,Gadag,3894,2756,65,0,8904.0
2020-08-22,Karnataka,Hassan,5796,3804,149,0,10800.0
2020-08-22,Karnataka,Haveri,3249,1931,69,0,11714.0
2020-08-22,Karnataka,Kalaburagi,9939,7913,188,0,107889.0
2020-08-22,Karnataka,Kodagu,1166,887,16,0,24916.0
2020-08-22,Karnataka,Kolar,2860,2045,49,0,9797.0
2020-08-22,Karnataka,Koppal,4480,3218,90,0,8708.0
2020-08-22,Karnataka,Mandya,4093,2422,42,0,14874.0
2020-08-22,Karnataka,Mysuru,12304,7302,320,0,75707.0
2020-08-22,Karnataka,Other State,36,33,3,0,
2020-08-22,Karnataka,Raichur,5786,4357,74,0,21011.0
2020-08-22,Karnataka,Ramanagara,2563,1774,17,0,15393.0
2020-08-22,Karnataka,Shivamogga,5987,3045,86,0,48760.0
2020-08-22,Karnataka,Tumakuru,4019,2712,116,0,46072.0
2020-08-22,Karnataka,Udupi,10015,6970,82,0,63925.0
2020-08-22,Karnataka,Uttara Kannada,3830,2931,39,0,13833.0
2020-08-22,Karnataka,Vijayapura,5534,4648,73,0,25108.0
2020-08-22,Karnataka,Yadgir,4500,2916,31,0,22590.0
2020-08-22,Kerala,Alappuzha,4244,2409,10,6,
2020-08-22,Kerala,Ernakulam,4516,2757,31,7,
2020-08-22,Kerala,Idukki,1475,1124,3,1,
2020-08-22,Kerala,Kannur,2579,1825,19,2,
2020-08-22,Kerala,Kasaragod,3890,2772,21,3,
2020-08-22,Kerala,Kollam,3031,2225,12,3,
2020-08-22,Kerala,Kottayam,2836,1846,2,0,
2020-08-22,Kerala,Kozhikode,3917,2624,24,4,
2020-08-22,Kerala,Malappuram,6962,4066,18,5,
2020-08-22,Kerala,Palakkad,3761,2834,3,2,
2020-08-22,Kerala,Pathanamthitta,2492,1853,3,2,
2020-08-22,Kerala,Thiruvananthapuram,12293,7114,58,23,
2020-08-22,Kerala,Thrissur,3061,2099,12,4,
2020-08-22,Kerala,Wayanad,1297,987,3,0,
2020-08-22,Ladakh,Kargil,1101,798,14,0,10525.0
2020-08-22,Ladakh,Leh,1109,671,7,0,15777.0
2020-08-22,Maharashtra,Ahmednagar,15935,12098,215,0,11077.0
2020-08-22,Maharashtra,Akola,3457,2833,148,1,
2020-08-22,Maharashtra,Amravati,4195,2885,109,0,
2020-08-22,Maharashtra,Aurangabad,20585,13732,587,0,11800.0
2020-08-22,Maharashtra,Beed,3950,2016,82,0,50264.0
2020-08-22,Maharashtra,Bhandara,708,439,10,0,11803.0
2020-08-22,Maharashtra,Buldhana,2707,1705,68,0,17513.0
2020-08-22,Maharashtra,Chandrapur,1312,802,11,0,44598.0
2020-08-22,Maharashtra,Dhule,6345,4199,178,2,20469.0
2020-08-22,Maharashtra,Gadchiroli,571,503,1,0,11993.0
2020-08-22,Maharashtra,Gondia,992,687,12,0,13882.0
2020-08-22,Maharashtra,Hingoli,1199,874,29,0,6797.0
2020-08-22,Maharashtra,Jalgaon,21422,14573,746,0,98065.0
2020-08-22,Maharashtra,Jalna,3793,2201,118,0,28072.0
2020-08-22,Maharashtra,Kolhapur,17009,9849,463,0,
2020-08-22,Maharashtra,Latur,6444,3329,222,0,
2020-08-22,Maharashtra,Mumbai,135362,109368,7388,305,697368.0
2020-08-22,Maharashtra,Nagpur,18850,9775,482,1,137721.0
2020-08-22,Maharashtra,Nanded,5110,2259,153,0,25305.0
2020-08-22,Maharashtra,Nandurbar,1601,938,60,0,7162.0
2020-08-22,Maharashtra,Nashik,31388,20172,737,0,113466.0
2020-08-22,Maharashtra,Osmanabad,4783,2609,124,0,30696.0
2020-08-22,Maharashtra,Other State,613,0,64,0,
2020-08-22,Maharashtra,Palghar,23145,15823,551,0,127114.0
2020-08-22,Maharashtra,Parbhani,1974,690,66,0,11301.0
2020-08-22,Maharashtra,Pune,147671,100500,3674,0,621820.0
2020-08-22,Maharashtra,Raigad,26201,20334,681,2,82767.0
2020-08-22,Maharashtra,Ratnagiri,3346,1814,121,0,
2020-08-22,Maharashtra,Sangli,8579,5075,286,0,
2020-08-22,Maharashtra,Satara,9302,5566,283,2,36015.0
2020-08-22,Maharashtra,Sindhudurg,875,497,15,0,
2020-08-22,Maharashtra,Solapur,16517,11550,677,1,127825.0
2020-08-22,Maharashtra,Thane,121630,97491,3537,1,435352.0
2020-08-22,Maharashtra,Wardha,563,297,12,1,13988.0
2020-08-22,Maharashtra,Washim,1374,1005,23,1,
2020-08-22,Maharashtra,Yavatmal,2434,1626,62,0,40852.0
2020-08-22,Meghalaya,East Garo Hills,4,1,0,0,
2020-08-22,Meghalaya,East Jaintia Hills,29,17,0,0,
2020-08-22,Meghalaya,East Khasi Hills,1225,559,4,0,
2020-08-22,Meghalaya,North Garo Hills,14,2,0,0,
2020-08-22,Meghalaya,Ribhoi,189,93,3,0,
2020-08-22,Meghalaya,South Garo Hills,6,4,0,0,
2020-08-22,Meghalaya,South West Garo Hills,12,8,0,0,
2020-08-22,Meghalaya,South West Khasi Hills,1,0,0,0,
2020-08-22,Meghalaya,West Garo Hills,265,50,0,0,
2020-08-22,Meghalaya,West Jaintia Hills,26,23,0,0,
2020-08-22,Meghalaya,West Khasi Hills,40,12,0,0,
2020-08-22,Manipur,Bishnupur,165,58,1,0,
2020-08-22,Manipur,CAPF Personnel,963,367,1,0,
2020-08-22,Manipur,Chandel,87,4,3,0,
2020-08-22,Manipur,Churachandpur,353,58,1,0,11280.0
2020-08-22,Manipur,Imphal East,374,16,3,0,
2020-08-22,Manipur,Imphal West,988,52,6,0,
2020-08-22,Manipur,Jiribam,114,2,0,0,
2020-08-22,Manipur,Kakching,181,27,0,0,
2020-08-22,Manipur,Kamjong,159,17,0,0,
2020-08-22,Manipur,Kangpokpi,320,19,2,0,
2020-08-22,Manipur,Noney,57,18,0,0,
2020-08-22,Manipur,Pherzawl,33,15,0,0,
2020-08-22,Manipur,Senapati,257,21,0,0,
2020-08-22,Manipur,Tamenglong,246,32,0,0,
2020-08-22,Manipur,Tengnoupal,20,13,0,0,
2020-08-22,Manipur,Thoubal,509,23,5,0,
2020-08-22,Manipur,Ukhrul,277,18,0,0,
2020-08-22,Manipur,Unknown,29,2695,0,0,
2020-08-22,Madhya Pradesh,Agar Malwa,165,120,5,0,
2020-08-22,Madhya Pradesh,Alirajpur,371,225,3,0,
2020-08-22,Madhya Pradesh,Anuppur,204,113,0,0,1251.0
2020-08-22,Madhya Pradesh,Ashoknagar,154,127,4,0,6183.0
2020-08-22,Madhya Pradesh,Balaghat,233,177,1,0,9654.0
2020-08-22,Madhya Pradesh,Barwani,1015,900,12,0,14291.0
2020-08-22,Madhya Pradesh,Betul,506,323,8,0,9685.0
2020-08-22,Madhya Pradesh,Bhind,549,514,3,0,15212.0
2020-08-22,Madhya Pradesh,Bhopal,9123,7364,259,0,169295.0
2020-08-22,Madhya Pradesh,Burhanpur,535,481,25,0,13040.0
2020-08-22,Madhya Pradesh,Chhatarpur,514,420,11,0,16711.0
2020-08-22,Madhya Pradesh,Chhindwara,348,249,4,0,3752.0
2020-08-22,Madhya Pradesh,Damoh,512,372,9,0,9677.0
2020-08-22,Madhya Pradesh,Datia,490,358,5,0,10667.0
2020-08-22,Madhya Pradesh,Dewas,586,489,15,0,27116.0
2020-08-22,Madhya Pradesh,Dhar,670,519,14,0,13142.0
2020-08-22,Madhya Pradesh,Dindori,112,75,0,0,3557.0
2020-08-22,Madhya Pradesh,Guna,214,105,7,0,3648.0
2020-08-22,Madhya Pradesh,Gwalior,3999,3050,31,0,77356.0
2020-08-22,Madhya Pradesh,Harda,341,252,6,0,1355.0
2020-08-22,Madhya Pradesh,Hoshangabad,447,317,15,0,1291.0
2020-08-22,Madhya Pradesh,Indore,10967,7524,356,0,192920.0
2020-08-22,Madhya Pradesh,Jabalpur,2978,2168,60,0,51549.0
2020-08-22,Madhya Pradesh,Jhabua,403,232,6,0,
2020-08-22,Madhya Pradesh,Katni,368,301,6,0,8656.0
2020-08-22,Madhya Pradesh,Khandwa,822,714,21,0,16573.0
2020-08-22,Madhya Pradesh,Khargone,1265,1030,25,0,19587.0
2020-08-22,Madhya Pradesh,Mandla,118,69,1,0,
2020-08-22,Madhya Pradesh,Mandsaur,657,536,12,0,16984.0
2020-08-22,Madhya Pradesh,Morena,1953,1844,11,0,35043.0
2020-08-22,Madhya Pradesh,Narsinghpur,311,258,2,0,11063.0
2020-08-22,Madhya Pradesh,Neemuch,1032,845,13,0,20585.0
2020-08-22,Madhya Pradesh,Niwari,94,57,0,0,605.0
2020-08-22,Madhya Pradesh,Panna,213,186,0,0,
2020-08-22,Madhya Pradesh,Raisen,571,447,12,0,13181.0
2020-08-22,Madhya Pradesh,Rajgarh,676,425,12,0,8364.0
2020-08-22,Madhya Pradesh,Ratlam,770,620,17,0,14974.0
2020-08-22,Madhya Pradesh,Rewa,605,436,11,0,22690.0
2020-08-22,Madhya Pradesh,Sagar,968,763,45,0,38041.0
2020-08-22,Madhya Pradesh,Satna,383,244,13,0,2912.0
2020-08-22,Madhya Pradesh,Sehore,549,373,17,0,8054.0
2020-08-22,Madhya Pradesh,Seoni,175,99,4,0,1237.0
2020-08-22,Madhya Pradesh,Shahdol,308,156,2,0,8000.0
2020-08-22,Madhya Pradesh,Shajapur,396,319,6,0,11932.0
2020-08-22,Madhya Pradesh,Sheopur,406,295,2,0,8807.0
2020-08-22,Madhya Pradesh,Shivpuri,566,417,6,0,14686.0
2020-08-22,Madhya Pradesh,Sidhi,244,167,1,0,4660.0
2020-08-22,Madhya Pradesh,Singrauli,304,179,7,0,
2020-08-22,Madhya Pradesh,Tikamgarh,370,334,10,0,6730.0
2020-08-22,Madhya Pradesh,Ujjain,1553,1254,76,0,60012.0
2020-08-22,Madhya Pradesh,Umaria,89,51,2,0,1980.0
2020-08-22,Madhya Pradesh,Vidisha,664,506,13,0,11770.0
2020-08-22,Mizoram,Aizawl,519,229,0,0,
2020-08-22,Mizoram,Champhai,16,13,0,0,
2020-08-22,Mizoram,Hnahthial,2,0,0,0,
2020-08-22,Mizoram,Khawzawl,3,3,0,0,
2020-08-22,Mizoram,Kolasib,153,13,0,0,
2020-08-22,Mizoram,Lawngtlai,31,21,0,0,
2020-08-22,Mizoram,Lunglei,114,85,0,0,
2020-08-22,Mizoram,Mamit,21,21,0,0,
2020-08-22,Mizoram,Saiha,27,26,0,0,
2020-08-22,Mizoram,Saitual,4,3,0,0,
2020-08-22,Mizoram,Serchhip,13,7,0,0,
2020-08-22,Nagaland,Dimapur,1748,892,8,3,896.0
2020-08-22,Nagaland,Kiphire,5,4,0,0,18.0
2020-08-22,Nagaland,Kohima,949,486,0,3,485.0
2020-08-22,Nagaland,Longleng,6,5,0,0,
2020-08-22,Nagaland,Mokokchung,19,17,0,0,63.0
2020-08-22,Nagaland,Mon,290,215,0,2,45.0
2020-08-22,Nagaland,Others,46,46,0,0,
2020-08-22,Nagaland,Peren,345,344,0,0,11.0
2020-08-22,Nagaland,Phek,32,32,0,0,28.0
2020-08-22,Nagaland,Tuensang,55,50,0,0,1.0
2020-08-22,Nagaland,Wokha,31,27,0,0,7.0
2020-08-22,Nagaland,Zunheboto,109,48,0,0,
2020-08-22,Odisha,Angul,624,402,4,0,2830.0
2020-08-22,Odisha,Balangir,1311,793,2,0,2237.0
2020-08-22,Odisha,Balasore,2745,1697,13,0,9843.0
2020-08-22,Odisha,Bargarh,1202,743,5,0,
2020-08-22,Odisha,Bhadrak,2006,1034,10,0,39516.0
2020-08-22,Odisha,Boudh,516,226,0,0,496.0
2020-08-22,Odisha,Cuttack,5174,3415,26,0,5720.0
2020-08-22,Odisha,Deogarh,142,118,0,0,682.0
2020-08-22,Odisha,Dhenkanal,1155,823,2,0,25458.0
2020-08-22,Odisha,Gajapati,2608,2208,17,0,715.0
